"frame","dstport","srcport","destIP","srcIP","timestamp","seqNo","ackNo","isSyn","isAck","isFin","isTLS","length","fromClient","fromServer","windowSize"
"752","51766","443","172.24.21.152","172.217.5.5","22883","2876588670","95372279","false","true","false","false","20","false","true","776"
"753","51766","443","172.24.21.152","172.217.5.5","22883","2876590050","95372279","false","true","false","false","20","false","true","776"
"754","443","51766","172.217.5.5","172.24.21.152","22883","95372279","2876591430","false","true","false","false","20","true","false","36225"
"755","51766","443","172.24.21.152","172.217.5.5","22883","2876591430","95372279","false","true","false","false","20","false","true","776"
"756","51766","443","172.24.21.152","172.217.5.5","22886","2876592810","95372279","false","true","false","false","20","false","true","776"
"757","443","51766","172.217.5.5","172.24.21.152","22886","95372279","2876594190","false","true","false","false","20","true","false","35880"
"758","51766","443","172.24.21.152","172.217.5.5","22886","2876594190","95372279","false","true","false","false","20","false","true","776"
"759","51766","443","172.24.21.152","172.217.5.5","22886","2876595570","95372279","false","true","false","false","20","false","true","776"
"760","443","51766","172.217.5.5","172.24.21.152","22886","95372279","2876596950","false","true","false","false","20","true","false","35880"
"761","51766","443","172.24.21.152","172.217.5.5","22886","2876596950","95372279","false","true","false","false","20","false","true","776"
"762","51766","443","172.24.21.152","172.217.5.5","22886","2876598330","95372279","false","true","false","false","20","false","true","776"
"763","443","51766","172.217.5.5","172.24.21.152","22886","95372279","2876599710","false","true","false","false","20","true","false","35880"
"764","51766","443","172.24.21.152","172.217.5.5","22886","2876599710","95372279","false","true","false","false","20","false","true","776"
"765","51766","443","172.24.21.152","172.217.5.5","22886","2876601090","95372279","false","true","false","false","20","false","true","776"
"766","443","51766","172.217.5.5","172.24.21.152","22886","95372279","2876602470","false","true","false","false","20","true","false","35880"
"767","51766","443","172.24.21.152","172.217.5.5","22886","2876602470","95372279","false","true","false","false","20","false","true","776"
"768","51766","443","172.24.21.152","172.217.5.5","22895","2876603850","95372279","false","true","false","false","20","false","true","776"
"769","443","51766","172.217.5.5","172.24.21.152","22895","95372279","2876605230","false","true","false","false","20","true","false","41745"
"770","51766","443","172.24.21.152","172.217.5.5","22895","2876605230","95372279","false","true","false","false","20","false","true","776"
"771","51766","443","172.24.21.152","172.217.5.5","22898","2876606610","95372279","false","true","false","false","20","false","true","776"
"772","443","51766","172.217.5.5","172.24.21.152","22898","95372279","2876607990","false","true","false","false","20","true","false","41055"
"773","51766","443","172.24.21.152","172.217.5.5","22898","2876607990","95372279","false","true","false","false","20","false","true","776"
"774","51766","443","172.24.21.152","172.217.5.5","22898","2876609370","95372279","false","true","false","false","20","false","true","776"
"775","443","51766","172.217.5.5","172.24.21.152","22898","95372279","2876610750","false","true","false","false","20","true","false","40365"
"776","51766","443","172.24.21.152","172.217.5.5","22900","2876610750","95372279","false","true","false","false","20","false","true","776"
"777","51766","443","172.24.21.152","172.217.5.5","22900","2876612130","95372279","false","true","false","false","20","false","true","776"
"778","443","51766","172.217.5.5","172.24.21.152","22900","95372279","2876613510","false","true","false","false","20","true","false","39675"
"779","51766","443","172.24.21.152","172.217.5.5","22900","2876613510","95372279","false","true","false","false","20","false","true","776"
"780","51766","443","172.24.21.152","172.217.5.5","22906","2876614890","95372279","false","true","false","false","20","false","true","776"
"781","443","51766","172.217.5.5","172.24.21.152","22906","95372279","2876616270","false","true","false","false","20","true","false","38985"
"782","51766","443","172.24.21.152","172.217.5.5","22906","2876616270","95372279","false","true","false","false","20","false","true","776"
"783","51766","443","172.24.21.152","172.217.5.5","22906","2876617650","95372279","false","true","false","false","20","false","true","776"
"784","443","51766","172.217.5.5","172.24.21.152","22906","95372279","2876619030","false","true","false","false","20","true","false","38295"
"785","51766","443","172.24.21.152","172.217.5.5","22908","2876619030","95372279","false","true","false","false","20","false","true","776"
"786","51766","443","172.24.21.152","172.217.5.5","22908","2876620410","95372279","false","true","false","false","20","false","true","776"
"787","443","51766","172.217.5.5","172.24.21.152","22908","95372279","2876620471","false","true","false","false","20","true","false","37934"
"788","443","51766","172.217.5.5","172.24.21.152","22945","95372279","2876620471","false","true","false","false","20","true","false","37934"
"789","443","51766","172.217.5.5","172.24.21.152","22945","95373659","2876620471","false","true","false","false","20","true","false","37934"
"791","51766","443","172.24.21.152","172.217.5.5","22953","2876620471","95374133","false","true","false","false","20","false","true","819"
"792","51766","443","172.24.21.152","172.217.5.5","23211","2876620471","95374133","false","true","false","false","20","false","true","819"
"793","51766","443","172.24.21.152","172.217.5.5","23211","2876620979","95374133","false","true","false","false","20","false","true","819"
"794","443","51766","172.217.5.5","172.24.21.152","23211","95374133","2876622359","false","true","false","false","20","true","false","37462"
"795","51766","443","172.24.21.152","172.217.5.5","23211","2876622359","95374133","false","true","false","false","20","false","true","819"
"796","51766","443","172.24.21.152","172.217.5.5","23214","2876623739","95374133","false","true","false","false","20","false","true","819"
"797","443","51766","172.217.5.5","172.24.21.152","23214","95374133","2876625119","false","true","false","false","20","true","false","36772"
"798","51766","443","172.24.21.152","172.217.5.5","23214","2876625119","95374133","false","true","false","false","20","false","true","819"
"799","51766","443","172.24.21.152","172.217.5.5","23214","2876625390","95374133","false","true","false","false","20","false","true","819"
"800","443","51766","172.217.5.5","172.24.21.152","23214","95374133","2876626770","false","true","false","false","20","true","false","36360"
"801","51766","443","172.24.21.152","172.217.5.5","23217","2876626770","95374133","false","true","false","false","20","false","true","819"
"802","51766","443","172.24.21.152","172.217.5.5","23217","2876628150","95374133","false","true","false","false","20","false","true","819"
"803","443","51766","172.217.5.5","172.24.21.152","23217","95374133","2876629530","false","true","false","false","20","true","false","35670"
