"frame","dstport","srcport","destIP","srcIP","timestamp","seqNo","ackNo","isSyn","isAck","isFin","isTLS","length","fromClient","fromServer","windowSize"
"109","443","52024","172.217.5.14","172.24.21.152","5153","3421817441","751350516","false","true","false","false","20","true","false","4140"
"112","443","52024","172.217.5.14","172.24.21.152","5155","3421817441","751350516","false","true","false","true","20","true","false","4140"
"115","52024","443","172.24.21.152","172.217.5.14","5260","751350516","3421817958","false","true","false","false","20","false","true","344"
"118","52024","443","172.24.21.152","172.217.5.14","5263","751350516","3421817958","false","true","false","true","20","false","true","344"
"120","443","52024","172.217.5.14","172.24.21.152","5264","3421817958","751350674","false","true","false","false","20","true","false","4100"
"122","52024","443","172.24.21.152","172.217.5.14","5521","751350674","3421818009","false","true","false","false","20","false","true","344"
"152","443","52024","172.217.5.14","172.24.21.152","10579","3421818009","751350674","false","true","false","false","20","true","false","4100"
"153","443","52024","172.217.5.14","172.24.21.152","10580","3421818040","751350674","false","true","true","false","20","true","false","4100"
"167","52024","443","172.24.21.152","172.217.5.14","10928","751350674","3421818041","false","true","true","false","20","false","true","344"
"168","443","52024","172.217.5.14","172.24.21.152","10928","3421818041","751350675","false","true","false","false","20","true","false","4100"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"179","443","52034","172.217.5.14","172.24.21.152","18089","1739528951","0","true","false","false","false","32","true","false","8192"
"180","52034","443","172.24.21.152","172.217.5.14","18322","2207190735","1739528952","true","true","false","false","32","false","true","42900"
"181","443","52034","172.217.5.14","172.24.21.152","18322","1739528952","2207190736","false","true","false","false","20","true","false","4140"
"182","443","52034","172.217.5.14","172.24.21.152","18322","1739528952","2207190736","false","true","false","true","20","true","false","4140"
"183","52034","443","172.24.21.152","172.217.5.14","18591","2207190736","1739529469","false","true","false","false","20","false","true","344"
"184","52034","443","172.24.21.152","172.217.5.14","18594","2207190736","1739529469","false","true","false","true","20","false","true","344"
"185","443","52034","172.217.5.14","172.24.21.152","18594","1739529469","2207190894","false","true","false","false","20","true","false","4100"
"186","52034","443","172.24.21.152","172.217.5.14","18642","2207190894","1739529520","false","true","false","false","20","false","true","344"
"237","443","52034","172.217.5.14","172.24.21.152","23595","1739529520","2207190894","false","true","false","false","20","true","false","4100"
"238","443","52034","172.217.5.14","172.24.21.152","23595","1739529551","2207190894","false","true","true","false","20","true","false","4100"
"240","52034","443","172.24.21.152","172.217.5.14","24167","2207190894","1739529552","false","true","true","false","20","false","true","344"
"241","443","52034","172.217.5.14","172.24.21.152","24167","1739529552","2207190895","false","true","false","false","20","true","false","4100"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"189","443","52036","172.217.5.14","172.24.21.152","19740","3916407191","0","true","false","false","false","32","true","false","8192"
"192","52036","443","172.24.21.152","172.217.5.14","19748","1476540543","3916407192","true","true","false","false","32","false","true","42900"
"193","443","52036","172.217.5.14","172.24.21.152","19748","3916407192","1476540544","false","true","false","false","20","true","false","4140"
"198","443","52036","172.217.5.14","172.24.21.152","19748","3916407192","1476540544","false","true","false","true","20","true","false","4140"
"201","52036","443","172.24.21.152","172.217.5.14","19762","1476540544","3916407709","false","true","false","false","20","false","true","344"
"202","52036","443","172.24.21.152","172.217.5.14","19762","1476540544","3916407709","false","true","false","true","20","false","true","344"
"206","443","52036","172.217.5.14","172.24.21.152","19762","3916407709","1476540702","false","true","false","false","20","true","false","4100"
"219","52036","443","172.24.21.152","172.217.5.14","19998","1476540702","3916407760","false","true","false","false","20","false","true","344"
