"frame","dstport","srcport","destIP","srcIP","timestamp","seqNo","ackNo","isSyn","isAck","isFin","isTLS","length","fromClient","fromServer","windowSize"
"21","443","53163","172.217.5.5","172.24.21.152","78","2166945150","28947053","false","true","false","false","20","true","false","4140"
"22","53163","443","172.24.21.152","172.217.5.5","78","28947053","2166945150","false","true","false","false","20","false","true","361"
"23","53163","443","172.24.21.152","172.217.5.5","78","28947317","2166945150","false","true","false","false","20","false","true","361"
"24","443","53163","172.217.5.5","172.24.21.152","78","2166945150","28947363","false","true","false","false","20","true","false","4062"
"25","443","53163","172.217.5.5","172.24.21.152","78","2166945150","28947363","false","true","false","false","20","true","false","4062"
"36","53163","443","172.24.21.152","172.217.5.5","126","28947363","2166945196","false","true","false","false","20","false","true","361"
"2548","443","53163","172.217.5.5","172.24.21.152","58496","2166945196","28947363","false","true","false","false","20","true","false","4062"
"2549","53163","443","172.24.21.152","172.217.5.5","58524","28947363","2166945242","false","true","false","false","20","false","true","361"
"2550","53163","443","172.24.21.152","172.217.5.5","58524","28947363","2166945242","false","true","false","false","20","false","true","361"
"2551","53163","443","172.24.21.152","172.217.5.5","58524","28947423","2166945242","false","true","true","false","20","false","true","361"
"2552","443","53163","172.217.5.5","172.24.21.152","58524","2166945242","28947424","false","true","false","false","20","true","false","4047"
"2553","443","53163","172.217.5.5","172.24.21.152","58524","2166945242","28947424","false","true","false","false","20","true","false","4047"
